id_krs,id_mhs,id_mk,id_ta,id_dosen,tanggal_krs,status_krs
19774,660,105,8,89,2023-02-17,Disetujui
19775,660,97,9,91,2024-08-17,Disetujui
19776,660,99,9,21,2024-08-06,Disetujui
19777,660,94,9,98,2024-08-07,Disetujui
19778,660,105,9,89,2024-08-09,Disetujui
19779,660,92,9,21,2024-08-01,Disetujui
19780,660,102,9,89,2024-08-06,Disetujui
19781,661,23,3,80,2021-08-19,Disetujui
19782,661,24,3,70,2021-08-06,Disetujui
19783,661,20,3,71,2021-08-01,Disetujui
19784,661,22,3,46,2021-08-02,Disetujui
19785,661,30,3,54,2021-08-17,Disetujui
19786,661,29,3,97,2021-08-18,Disetujui
19787,661,27,3,54,2021-08-10,Disetujui
19788,661,20,4,54,2021-02-13,Disetujui
19789,661,16,4,100,2021-02-19,Disetujui
19790,661,24,4,100,2021-02-18,Disetujui
19791,661,23,4,46,2021-02-02,Disetujui
19792,661,18,4,40,2021-02-13,Disetujui
19793,661,29,4,80,2021-02-05,Disetujui
19794,661,30,4,80,2021-02-16,Disetujui
19795,661,29,5,42,2022-08-07,Disetujui
19796,661,28,5,42,2022-08-17,Disetujui
19797,661,17,5,31,2022-08-07,Disetujui
19798,661,23,5,100,2022-08-12,Disetujui
19799,661,20,5,16,2022-08-06,Disetujui
19800,661,21,5,70,2022-08-15,Disetujui
19801,661,22,6,97,2022-02-05,Disetujui
19802,661,19,6,54,2022-02-10,Disetujui
19803,661,18,6,80,2022-02-18,Disetujui
19804,661,27,6,71,2022-02-14,Disetujui
19805,661,25,6,16,2022-02-06,Disetujui
19806,661,20,6,42,2022-02-10,Disetujui
19807,661,21,7,46,2023-08-19,Disetujui
19808,661,30,7,31,2023-08-19,Disetujui
19809,661,25,7,16,2023-08-03,Disetujui
19810,661,18,7,42,2023-08-18,Disetujui
19811,661,22,7,46,2023-08-12,Disetujui
19812,661,28,7,40,2023-08-15,Disetujui
19813,661,20,7,16,2023-08-02,Disetujui
19814,661,29,8,40,2023-02-07,Disetujui
19815,661,20,8,70,2023-02-14,Disetujui
19816,661,16,8,31,2023-02-20,Disetujui
19817,661,27,8,76,2023-02-09,Disetujui
19818,661,26,8,46,2023-02-05,Disetujui
19819,661,23,8,20,2023-02-05,Disetujui
19820,661,25,9,16,2024-08-17,Disetujui
19821,661,30,9,31,2024-08-03,Disetujui
19822,661,17,9,16,2024-08-01,Disetujui
19823,661,28,9,31,2024-08-07,Disetujui
19824,661,26,9,6,2024-08-17,Disetujui
19825,661,22,9,76,2024-08-16,Disetujui
19826,661,29,9,6,2024-08-19,Disetujui
19827,661,24,10,97,2024-02-14,Disetujui
19828,661,17,10,42,2024-02-06,Disetujui
19829,661,22,10,71,2024-02-07,Disetujui
19830,661,26,10,6,2024-02-20,Disetujui
19831,661,19,10,16,2024-02-12,Disetujui
19832,662,141,5,56,2022-08-11,Disetujui
19833,662,137,5,43,2022-08-05,Disetujui
19834,662,136,5,25,2022-08-16,Disetujui
19835,662,149,5,56,2022-08-11,Disetujui
19836,662,139,5,74,2022-08-05,Disetujui
19837,662,138,5,25,2022-08-07,Disetujui
19838,662,147,5,74,2022-08-12,Disetujui
19839,662,150,6,25,2022-02-04,Disetujui
19840,662,148,6,56,2022-02-11,Disetujui
19841,662,146,6,56,2022-02-19,Disetujui
19842,662,143,6,43,2022-02-15,Disetujui
19843,662,137,6,56,2022-02-01,Disetujui
19844,663,56,5,65,2022-08-04,Disetujui
19845,663,55,5,55,2022-08-08,Disetujui
19846,663,50,5,68,2022-08-11,Disetujui
19847,663,52,5,3,2022-08-06,Disetujui
19848,663,46,5,55,2022-08-13,Disetujui
19849,663,57,5,86,2022-08-03,Disetujui
19850,663,55,6,55,2022-02-02,Disetujui
19851,663,51,6,92,2022-02-17,Disetujui
19852,663,47,6,99,2022-02-07,Disetujui
19853,663,49,6,55,2022-02-01,Disetujui
19854,663,50,6,81,2022-02-03,Disetujui
19855,663,58,6,81,2022-02-07,Disetujui
19856,663,53,7,8,2023-08-12,Disetujui
19857,663,46,7,86,2023-08-14,Disetujui
19858,663,48,7,86,2023-08-10,Disetujui
19859,663,51,7,38,2023-08-15,Disetujui
19860,663,49,7,55,2023-08-14,Disetujui
19861,663,54,7,99,2023-08-07,Disetujui
19862,663,46,8,68,2023-02-02,Disetujui
19863,663,59,8,92,2023-02-02,Disetujui
19864,663,47,8,86,2023-02-06,Disetujui
19865,663,53,8,38,2023-02-16,Disetujui
19866,663,52,8,8,2023-02-06,Disetujui
19867,664,130,1,58,2020-08-04,Disetujui
19868,664,121,1,67,2020-08-04,Disetujui
19869,664,131,1,67,2020-08-16,Disetujui
19870,664,125,1,7,2020-08-07,Disetujui
19871,664,122,1,67,2020-08-13,Disetujui
19872,664,127,2,17,2020-02-10,Disetujui
19873,664,123,2,52,2020-02-20,Disetujui
19874,664,134,2,64,2020-02-13,Disetujui
19875,664,129,2,17,2020-02-20,Disetujui
19876,664,132,2,96,2020-02-15,Disetujui
19877,664,126,2,58,2020-02-07,Disetujui
19878,664,128,3,58,2021-08-12,Disetujui
19879,664,129,3,64,2021-08-13,Disetujui
19880,664,132,3,73,2021-08-03,Disetujui
19881,664,127,3,73,2021-08-20,Disetujui
19882,664,125,3,73,2021-08-03,Disetujui
19883,664,123,3,67,2021-08-20,Disetujui
19884,664,125,4,7,2021-02-11,Disetujui
19885,664,126,4,7,2021-02-04,Disetujui
19886,664,131,4,17,2021-02-13,Disetujui
19887,664,124,4,64,2021-02-12,Disetujui
19888,664,127,4,62,2021-02-06,Disetujui
19889,664,122,4,67,2021-02-09,Disetujui
19890,664,127,5,64,2022-08-01,Disetujui
19891,664,126,5,64,2022-08-01,Disetujui
19892,664,122,5,96,2022-08-19,Disetujui
19893,664,135,5,96,2022-08-15,Disetujui
19894,664,121,5,58,2022-08-01,Disetujui
19895,664,125,6,7,2022-02-08,Disetujui
19896,664,132,6,17,2022-02-02,Disetujui
19897,664,123,6,7,2022-02-08,Disetujui
19898,664,131,6,64,2022-02-20,Disetujui
19899,664,121,6,58,2022-02-18,Disetujui
19900,664,128,6,7,2022-02-11,Disetujui
19901,664,122,6,58,2022-02-12,Disetujui
19902,665,95,7,88,2023-08-09,Disetujui
19903,665,96,7,63,2023-08-07,Disetujui
19904,665,97,7,98,2023-08-06,Disetujui
19905,665,92,7,91,2023-08-17,Disetujui
19906,665,103,7,98,2023-08-06,Disetujui
19907,665,102,8,63,2023-02-14,Disetujui
19908,665,91,8,13,2023-02-09,Disetujui
19909,665,105,8,89,2023-02-17,Disetujui
19910,665,104,8,21,2023-02-02,Disetujui
19911,665,103,8,82,2023-02-01,Disetujui
19912,666,112,1,83,2020-08-11,Disetujui
19913,666,115,1,75,2020-08-03,Disetujui
19914,666,108,1,9,2020-08-16,Disetujui
19915,666,118,1,84,2020-08-07,Disetujui
19916,666,117,1,39,2020-08-13,Disetujui
19917,666,109,2,84,2020-02-20,Disetujui
19918,666,113,2,27,2020-02-06,Disetujui
19919,666,111,2,9,2020-02-05,Disetujui
19920,666,112,2,27,2020-02-14,Disetujui
19921,666,114,2,75,2020-02-05,Disetujui
19922,666,110,2,83,2020-02-20,Disetujui
19923,666,106,3,39,2021-08-17,Disetujui
19924,666,119,3,9,2021-08-05,Disetujui
19925,666,118,3,83,2021-08-04,Disetujui
19926,666,110,3,84,2021-08-12,Disetujui
19927,666,112,3,39,2021-08-08,Disetujui
19928,666,116,3,75,2021-08-06,Disetujui
19929,666,120,3,27,2021-08-06,Disetujui
19930,666,116,4,87,2021-02-20,Disetujui
19931,666,111,4,87,2021-02-11,Disetujui
19932,666,108,4,83,2021-02-20,Disetujui
19933,666,106,4,75,2021-02-12,Disetujui
19934,666,114,4,39,2021-02-09,Disetujui
19935,666,107,4,84,2021-02-16,Disetujui
19936,666,115,4,95,2021-02-03,Disetujui
19937,666,110,5,39,2022-08-11,Disetujui
19938,666,106,5,39,2022-08-07,Disetujui
19939,666,111,5,95,2022-08-01,Disetujui
19940,666,109,5,9,2022-08-09,Disetujui
19941,666,118,5,87,2022-08-19,Disetujui
19942,666,113,5,87,2022-08-14,Disetujui
19943,666,108,5,27,2022-08-03,Disetujui
19944,666,111,6,83,2022-02-20,Disetujui
19945,666,108,6,39,2022-02-03,Disetujui
19946,666,114,6,27,2022-02-09,Disetujui
19947,666,107,6,87,2022-02-01,Disetujui
19948,666,115,6,39,2022-02-12,Disetujui
19949,666,110,6,39,2022-02-11,Disetujui
19950,666,112,6,27,2022-02-16,Disetujui
19951,667,135,1,17,2020-08-11,Disetujui
19952,667,122,1,64,2020-08-05,Disetujui
19953,667,132,1,62,2020-08-09,Disetujui
19954,667,125,1,96,2020-08-20,Disetujui
19955,667,129,1,62,2020-08-09,Disetujui
19956,667,124,1,64,2020-08-20,Disetujui
19957,667,125,2,96,2020-02-03,Disetujui
19958,667,134,2,7,2020-02-05,Disetujui
19959,667,128,2,64,2020-02-06,Disetujui
19960,667,131,2,64,2020-02-18,Disetujui
19961,667,133,2,52,2020-02-01,Disetujui
19962,667,132,3,17,2021-08-05,Disetujui
19963,667,125,3,52,2021-08-13,Disetujui
19964,667,133,3,17,2021-08-15,Disetujui
19965,667,129,3,58,2021-08-17,Disetujui
19966,667,131,3,58,2021-08-20,Disetujui
19967,667,123,3,67,2021-08-15,Disetujui
19968,667,123,4,67,2021-02-18,Disetujui
19969,667,133,4,52,2021-02-08,Disetujui
19970,667,125,4,52,2021-02-06,Disetujui
19971,667,129,4,58,2021-02-02,Disetujui
19972,667,122,4,64,2021-02-20,Disetujui
19973,667,130,4,67,2021-02-07,Disetujui
19974,667,127,4,67,2021-02-03,Disetujui
19975,667,122,5,52,2022-08-10,Disetujui
19976,667,135,5,52,2022-08-08,Disetujui
19977,667,130,5,58,2022-08-03,Disetujui
19978,667,129,5,96,2022-08-08,Disetujui
19979,667,131,5,62,2022-08-02,Disetujui
19980,667,124,5,58,2022-08-10,Disetujui
19981,667,133,5,96,2022-08-14,Disetujui
19982,668,44,5,47,2022-08-13,Disetujui
19983,668,43,5,47,2022-08-09,Disetujui
19984,668,40,5,49,2022-08-17,Disetujui
19985,668,33,5,47,2022-08-07,Disetujui
19986,668,45,5,47,2022-08-07,Disetujui
19987,668,31,6,10,2022-02-09,Disetujui
19988,668,43,6,10,2022-02-11,Disetujui
19989,668,45,6,49,2022-02-03,Disetujui
19990,668,34,6,49,2022-02-15,Disetujui
19991,668,37,6,49,2022-02-14,Disetujui
19992,668,40,6,47,2022-02-12,Disetujui
19993,668,36,7,47,2023-08-15,Disetujui
19994,668,37,7,47,2023-08-02,Disetujui
19995,668,34,7,10,2023-08-09,Disetujui
19996,668,33,7,10,2023-08-12,Disetujui
19997,668,31,7,47,2023-08-19,Disetujui
19998,668,41,7,47,2023-08-06,Disetujui
19999,668,33,8,47,2023-02-08,Disetujui
20000,668,35,8,47,2023-02-15,Disetujui
20001,668,44,8,10,2023-02-02,Disetujui
20002,668,45,8,10,2023-02-01,Disetujui
20003,668,42,8,60,2023-02-08,Disetujui
20004,668,34,8,49,2023-02-02,Disetujui
20005,669,62,1,90,2020-08-15,Disetujui
20006,669,61,1,35,2020-08-11,Disetujui
20007,669,72,1,90,2020-08-15,Disetujui
20008,669,66,1,35,2020-08-02,Disetujui
20009,669,70,1,11,2020-08-08,Disetujui
20010,669,74,2,90,2020-02-15,Disetujui
20011,669,61,2,90,2020-02-01,Disetujui
20012,669,72,2,35,2020-02-04,Disetujui
20013,669,68,2,35,2020-02-08,Disetujui
20014,669,71,2,11,2020-02-06,Disetujui
20015,669,67,2,90,2020-02-05,Disetujui
20016,669,68,3,11,2021-08-14,Disetujui
20017,669,63,3,44,2021-08-09,Disetujui
20018,669,67,3,44,2021-08-09,Disetujui
20019,669,64,3,35,2021-08-15,Disetujui
20020,669,62,3,44,2021-08-13,Disetujui
20021,669,68,4,90,2021-02-12,Disetujui
20022,669,62,4,44,2021-02-09,Disetujui
20023,669,63,4,35,2021-02-01,Disetujui
20024,669,66,4,35,2021-02-16,Disetujui
20025,669,74,4,35,2021-02-02,Disetujui
20026,669,67,4,11,2021-02-15,Disetujui
20027,669,72,4,44,2021-02-15,Disetujui
20028,669,61,5,44,2022-08-20,Disetujui
20029,669,72,5,44,2022-08-13,Disetujui
20030,669,65,5,35,2022-08-01,Disetujui
20031,669,66,5,11,2022-08-07,Disetujui
20032,669,69,5,44,2022-08-16,Disetujui
20033,669,67,5,35,2022-08-10,Disetujui
20034,669,68,6,35,2022-02-14,Disetujui
20035,669,65,6,35,2022-02-06,Disetujui
20036,669,72,6,44,2022-02-04,Disetujui
20037,669,75,6,90,2022-02-03,Disetujui
20038,669,74,6,35,2022-02-10,Disetujui
20039,669,73,6,11,2022-02-12,Disetujui
20040,669,71,6,35,2022-02-17,Disetujui
20041,670,99,1,88,2020-08-16,Disetujui
20042,670,91,1,63,2020-08-01,Disetujui
20043,670,97,1,13,2020-08-06,Disetujui
20044,670,101,1,13,2020-08-17,Disetujui
20045,670,96,1,63,2020-08-02,Disetujui
20046,670,103,1,21,2020-08-12,Disetujui
20047,670,91,2,21,2020-02-09,Disetujui
20048,670,93,2,5,2020-02-04,Disetujui
20049,670,105,2,89,2020-02-17,Disetujui
20050,670,100,2,89,2020-02-06,Disetujui
20051,670,103,2,5,2020-02-13,Disetujui
20052,670,96,2,21,2020-02-16,Disetujui
20053,670,95,2,37,2020-02-09,Disetujui
20054,670,100,3,63,2021-08-18,Disetujui
20055,670,105,3,21,2021-08-19,Disetujui
20056,670,91,3,5,2021-08-15,Disetujui
20057,670,94,3,82,2021-08-04,Disetujui
20058,670,104,3,37,2021-08-07,Disetujui
20059,670,95,4,88,2021-02-18,Disetujui
20060,670,103,4,13,2021-02-07,Disetujui
20061,670,92,4,5,2021-02-17,Disetujui
20062,670,100,4,88,2021-02-18,Disetujui
20063,670,105,4,37,2021-02-14,Disetujui
20064,670,101,4,5,2021-02-07,Disetujui
20065,670,97,5,98,2022-08-08,Disetujui
20066,670,93,5,21,2022-08-19,Disetujui
20067,670,104,5,91,2022-08-16,Disetujui
20068,670,94,5,91,2022-08-01,Disetujui
20069,670,96,5,5,2022-08-17,Disetujui
20070,670,96,6,63,2022-02-15,Disetujui
20071,670,95,6,13,2022-02-16,Disetujui
20072,670,105,6,91,2022-02-01,Disetujui
20073,670,97,6,89,2022-02-06,Disetujui
20074,670,99,6,91,2022-02-15,Disetujui
20075,670,105,7,63,2023-08-05,Disetujui
20076,670,96,7,88,2023-08-16,Disetujui
20077,670,97,7,89,2023-08-04,Disetujui
20078,670,98,7,5,2023-08-11,Disetujui
20079,670,94,7,91,2023-08-12,Disetujui
20080,671,6,7,94,2023-08-13,Disetujui
20081,671,15,7,79,2023-08-07,Disetujui
20082,671,11,7,94,2023-08-16,Disetujui
20083,671,9,7,79,2023-08-13,Disetujui
20084,671,2,7,29,2023-08-13,Disetujui
20085,671,1,8,19,2023-02-08,Disetujui
20086,671,10,8,94,2023-02-15,Disetujui
20087,671,3,8,19,2023-02-05,Disetujui
20088,671,13,8,94,2023-02-11,Disetujui
20089,671,11,8,29,2023-02-06,Disetujui
20090,672,139,5,43,2022-08-18,Disetujui
20091,672,145,5,74,2022-08-14,Disetujui
20092,672,140,5,74,2022-08-06,Disetujui
20093,672,148,5,74,2022-08-17,Disetujui
20094,672,141,5,25,2022-08-03,Disetujui
20095,672,143,5,56,2022-08-14,Disetujui
20096,672,143,6,74,2022-02-18,Disetujui
20097,672,137,6,74,2022-02-07,Disetujui
20098,672,140,6,25,2022-02-09,Disetujui
20099,672,142,6,74,2022-02-20,Disetujui
20100,672,150,6,61,2022-02-19,Disetujui
20101,672,148,6,25,2022-02-04,Disetujui
20102,672,149,6,74,2022-02-01,Disetujui
20103,672,145,7,43,2023-08-16,Disetujui
20104,672,139,7,43,2023-08-19,Disetujui
20105,672,146,7,61,2023-08-08,Disetujui
20106,672,142,7,56,2023-08-11,Disetujui
20107,672,137,7,25,2023-08-14,Disetujui
20108,672,143,7,61,2023-08-09,Disetujui
20109,672,149,7,74,2023-08-01,Disetujui
20110,673,159,1,50,2020-08-16,Disetujui
20111,673,160,1,85,2020-08-11,Disetujui
20112,673,155,1,45,2020-08-06,Disetujui
20113,673,163,1,59,2020-08-10,Disetujui
20114,673,164,1,41,2020-08-12,Disetujui
20115,673,156,2,34,2020-02-03,Disetujui
20116,673,154,2,72,2020-02-11,Disetujui
20117,673,159,2,22,2020-02-06,Disetujui
20118,673,155,2,24,2020-02-05,Disetujui
20119,673,160,2,41,2020-02-18,Disetujui
20120,673,157,3,45,2021-08-08,Disetujui
20121,673,153,3,4,2021-08-07,Disetujui
20122,673,156,3,24,2021-08-06,Disetujui
20123,673,161,3,22,2021-08-08,Disetujui
20124,673,160,3,72,2021-08-14,Disetujui
20125,673,151,4,85,2021-02-09,Disetujui
20126,673,158,4,85,2021-02-05,Disetujui
20127,673,155,4,4,2021-02-03,Disetujui
20128,673,157,4,85,2021-02-18,Disetujui
20129,673,163,4,22,2021-02-20,Disetujui
20130,673,165,5,41,2022-08-04,Disetujui
20131,673,164,5,22,2022-08-12,Disetujui
20132,673,158,5,45,2022-08-10,Disetujui
20133,673,163,5,24,2022-08-10,Disetujui
20134,673,156,5,85,2022-08-06,Disetujui
20135,673,161,5,33,2022-08-11,Disetujui
20136,673,151,5,72,2022-08-02,Disetujui
20137,673,162,6,1,2022-02-18,Disetujui
20138,673,161,6,72,2022-02-09,Disetujui
20139,673,157,6,34,2022-02-01,Disetujui
20140,673,152,6,33,2022-02-13,Disetujui
20141,673,158,6,85,2022-02-19,Disetujui
20142,674,16,3,54,2021-08-11,Disetujui
20143,674,17,3,80,2021-08-03,Disetujui
20144,674,19,3,31,2021-08-05,Disetujui
20145,674,28,3,80,2021-08-05,Disetujui
20146,674,25,3,6,2021-08-13,Disetujui
20147,674,21,3,70,2021-08-20,Disetujui
20148,674,30,3,16,2021-08-20,Disetujui
20149,674,17,4,40,2021-02-03,Disetujui
20150,674,25,4,16,2021-02-14,Disetujui
20151,674,16,4,70,2021-02-16,Disetujui
20152,674,18,4,20,2021-02-01,Disetujui
20153,674,20,4,80,2021-02-18,Disetujui
20154,674,30,5,16,2022-08-13,Disetujui
20155,674,24,5,54,2022-08-08,Disetujui
20156,674,19,5,80,2022-08-03,Disetujui
20157,674,21,5,97,2022-08-08,Disetujui
20158,674,22,5,31,2022-08-07,Disetujui
20159,674,17,5,80,2022-08-14,Disetujui
20160,674,16,6,46,2022-02-04,Disetujui
20161,674,22,6,70,2022-02-14,Disetujui
20162,674,30,6,76,2022-02-10,Disetujui
20163,674,27,6,31,2022-02-05,Disetujui
20164,674,19,6,20,2022-02-17,Disetujui
20165,675,51,1,68,2020-08-17,Disetujui
20166,675,46,1,86,2020-08-02,Disetujui
20167,675,55,1,99,2020-08-03,Disetujui
20168,675,53,1,8,2020-08-12,Disetujui
20169,675,50,1,65,2020-08-12,Disetujui
20170,675,58,1,65,2020-08-14,Disetujui
20171,675,59,1,38,2020-08-03,Disetujui
20172,675,55,2,92,2020-02-01,Disetujui
20173,675,47,2,99,2020-02-14,Disetujui
20174,675,50,2,99,2020-02-04,Disetujui
20175,675,49,2,8,2020-02-14,Disetujui
20176,675,56,2,38,2020-02-13,Disetujui
20177,675,49,3,38,2021-08-06,Disetujui
20178,675,55,3,92,2021-08-14,Disetujui
20179,675,57,3,86,2021-08-03,Disetujui
20180,675,56,3,81,2021-08-16,Disetujui
20181,675,51,3,8,2021-08-19,Disetujui
20182,675,60,3,99,2021-08-19,Disetujui
20183,675,54,4,86,2021-02-17,Disetujui
20184,675,47,4,81,2021-02-12,Disetujui
20185,675,58,4,86,2021-02-07,Disetujui
20186,675,55,4,86,2021-02-01,Disetujui
20187,675,59,4,92,2021-02-06,Disetujui
20188,675,51,4,86,2021-02-11,Disetujui
20189,675,53,4,55,2021-02-01,Disetujui
20190,675,60,5,8,2022-08-06,Disetujui
20191,675,54,5,3,2022-08-20,Disetujui
20192,675,59,5,3,2022-08-13,Disetujui
20193,675,52,5,8,2022-08-10,Disetujui
20194,675,49,5,92,2022-08-10,Disetujui
20195,675,55,5,8,2022-08-06,Disetujui
20196,675,56,5,86,2022-08-08,Disetujui
20197,675,60,6,38,2022-02-14,Disetujui
20198,675,54,6,3,2022-02-15,Disetujui
20199,675,59,6,86,2022-02-15,Disetujui
20200,675,46,6,8,2022-02-02,Disetujui
20201,675,58,6,68,2022-02-04,Disetujui
20202,675,47,6,81,2022-02-18,Disetujui
20203,675,60,7,68,2023-08-19,Disetujui
20204,675,55,7,65,2023-08-03,Disetujui
20205,675,57,7,55,2023-08-17,Disetujui
20206,675,58,7,38,2023-08-14,Disetujui
20207,675,46,7,81,2023-08-05,Disetujui
20208,675,49,7,65,2023-08-02,Disetujui
20209,676,135,1,7,2020-08-11,Disetujui
20210,676,125,1,58,2020-08-16,Disetujui
20211,676,127,1,73,2020-08-02,Disetujui
20212,676,130,1,67,2020-08-12,Disetujui
20213,676,133,1,52,2020-08-01,Disetujui
20214,676,122,1,58,2020-08-15,Disetujui
20215,676,135,2,62,2020-02-16,Disetujui
20216,676,130,2,64,2020-02-20,Disetujui
20217,676,132,2,62,2020-02-09,Disetujui
20218,676,131,2,58,2020-02-07,Disetujui
20219,676,121,2,52,2020-02-03,Disetujui
20220,676,127,2,67,2020-02-02,Disetujui
20221,676,125,3,7,2021-08-07,Disetujui
20222,676,131,3,62,2021-08-08,Disetujui
20223,676,122,3,64,2021-08-09,Disetujui
20224,676,127,3,67,2021-08-02,Disetujui
20225,676,123,3,73,2021-08-08,Disetujui
20226,676,134,3,62,2021-08-12,Disetujui
20227,676,127,4,96,2021-02-05,Disetujui
20228,676,122,4,96,2021-02-19,Disetujui
20229,676,131,4,17,2021-02-18,Disetujui
20230,676,126,4,64,2021-02-18,Disetujui
20231,676,128,4,58,2021-02-19,Disetujui
20232,676,121,4,96,2021-02-17,Disetujui
20233,676,126,5,62,2022-08-20,Disetujui
20234,676,125,5,73,2022-08-13,Disetujui
20235,676,123,5,67,2022-08-03,Disetujui
20236,676,129,5,64,2022-08-17,Disetujui
20237,676,127,5,58,2022-08-10,Disetujui
20238,676,134,5,64,2022-08-03,Disetujui
20239,676,130,5,73,2022-08-20,Disetujui
20240,676,121,6,17,2022-02-20,Disetujui
20241,676,130,6,52,2022-02-18,Disetujui
20242,676,123,6,52,2022-02-10,Disetujui
20243,676,135,6,73,2022-02-13,Disetujui
20244,676,124,6,96,2022-02-16,Disetujui
20245,676,132,6,7,2022-02-10,Disetujui
20246,676,125,7,64,2023-08-07,Disetujui
20247,676,134,7,52,2023-08-06,Disetujui
20248,676,128,7,96,2023-08-15,Disetujui
20249,676,123,7,67,2023-08-19,Disetujui
20250,676,121,7,67,2023-08-15,Disetujui
20251,676,133,7,17,2023-08-07,Disetujui
20252,676,127,7,96,2023-08-12,Disetujui
20253,676,126,8,7,2023-02-02,Disetujui
20254,676,130,8,96,2023-02-10,Disetujui
20255,676,133,8,7,2023-02-10,Disetujui
20256,676,135,8,7,2023-02-08,Disetujui
20257,676,132,8,52,2023-02-19,Disetujui
20258,676,134,8,17,2023-02-10,Disetujui
20259,676,123,9,7,2024-08-14,Disetujui
20260,676,130,9,96,2024-08-13,Disetujui
20261,676,128,9,67,2024-08-06,Disetujui
20262,676,121,9,17,2024-08-08,Disetujui
20263,676,131,9,67,2024-08-20,Disetujui
20264,676,129,9,67,2024-08-01,Disetujui
20265,676,135,9,96,2024-08-16,Disetujui
20266,677,106,5,83,2022-08-10,Disetujui
20267,677,115,5,78,2022-08-16,Disetujui
20268,677,120,5,75,2022-08-08,Disetujui
20269,677,107,5,75,2022-08-07,Disetujui
20270,677,110,5,27,2022-08-02,Disetujui
20271,677,114,5,39,2022-08-14,Disetujui
20272,677,113,5,39,2022-08-20,Disetujui
20273,677,108,6,78,2022-02-07,Disetujui
20274,677,107,6,84,2022-02-05,Disetujui
20275,677,106,6,78,2022-02-17,Disetujui
20276,677,112,6,87,2022-02-17,Disetujui
20277,677,115,6,95,2022-02-14,Disetujui
20278,677,120,7,84,2023-08-05,Disetujui
20279,677,108,7,95,2023-08-20,Disetujui
20280,677,109,7,95,2023-08-04,Disetujui
20281,677,117,7,83,2023-08-13,Disetujui
20282,677,112,7,27,2023-08-13,Disetujui
20283,677,118,7,83,2023-08-02,Disetujui
20284,677,106,7,87,2023-08-19,Disetujui
20285,678,103,1,88,2020-08-20,Disetujui
20286,678,92,1,13,2020-08-03,Disetujui
20287,678,98,1,89,2020-08-08,Disetujui
20288,678,100,1,89,2020-08-16,Disetujui
20289,678,104,1,89,2020-08-14,Disetujui
20290,678,97,1,88,2020-08-05,Disetujui
20291,678,95,1,82,2020-08-20,Disetujui
20292,678,102,2,13,2020-02-13,Disetujui
20293,678,95,2,88,2020-02-14,Disetujui
20294,678,100,2,37,2020-02-20,Disetujui
20295,678,92,2,89,2020-02-13,Disetujui
20296,678,97,2,21,2020-02-20,Disetujui
20297,678,98,3,89,2021-08-07,Disetujui
20298,678,100,3,63,2021-08-02,Disetujui
20299,678,103,3,91,2021-08-14,Disetujui
20300,678,94,3,13,2021-08-01,Disetujui
20301,678,99,3,88,2021-08-08,Disetujui
20302,678,96,3,63,2021-08-19,Disetujui
20303,678,94,4,98,2021-02-07,Disetujui
20304,678,101,4,88,2021-02-04,Disetujui
20305,678,91,4,91,2021-02-05,Disetujui
20306,678,93,4,37,2021-02-06,Disetujui
20307,678,95,4,21,2021-02-13,Disetujui
20308,678,91,5,5,2022-08-15,Disetujui
20309,678,103,5,89,2022-08-05,Disetujui
20310,678,96,5,63,2022-08-12,Disetujui
20311,678,97,5,88,2022-08-07,Disetujui
20312,678,100,5,37,2022-08-02,Disetujui
20313,678,92,6,37,2022-02-09,Disetujui
20314,678,95,6,37,2022-02-16,Disetujui
20315,678,93,6,21,2022-02-04,Disetujui
20316,678,101,6,21,2022-02-09,Disetujui
20317,678,94,6,37,2022-02-08,Disetujui
20318,679,126,5,58,2022-08-16,Disetujui
20319,679,128,5,96,2022-08-05,Disetujui
20320,679,134,5,64,2022-08-05,Disetujui
20321,679,129,5,67,2022-08-15,Disetujui
20322,679,124,5,17,2022-08-04,Disetujui
20323,679,131,5,96,2022-08-04,Disetujui
20324,679,133,5,67,2022-08-19,Disetujui
20325,679,133,6,62,2022-02-14,Disetujui
20326,679,130,6,73,2022-02-11,Disetujui
20327,679,132,6,96,2022-02-04,Disetujui
20328,679,127,6,73,2022-02-12,Disetujui
20329,679,129,6,7,2022-02-04,Disetujui
20330,679,131,7,58,2023-08-12,Disetujui
20331,679,123,7,52,2023-08-14,Disetujui
20332,679,126,7,58,2023-08-13,Disetujui
20333,679,125,7,73,2023-08-16,Disetujui
20334,679,124,7,58,2023-08-01,Disetujui
20335,679,134,7,73,2023-08-04,Disetujui
20336,679,127,7,96,2023-08-08,Disetujui
20337,680,101,1,88,2020-08-01,Disetujui
20338,680,98,1,98,2020-08-15,Disetujui
20339,680,105,1,63,2020-08-14,Disetujui
20340,680,91,1,37,2020-08-18,Disetujui
20341,680,99,1,82,2020-08-11,Disetujui
20342,680,92,2,37,2020-02-01,Disetujui
20343,680,96,2,88,2020-02-03,Disetujui
20344,680,104,2,88,2020-02-15,Disetujui
20345,680,101,2,82,2020-02-02,Disetujui
20346,680,100,2,91,2020-02-08,Disetujui
20347,680,100,3,13,2021-08-09,Disetujui
20348,680,91,3,13,2021-08-10,Disetujui
20349,680,102,3,82,2021-08-16,Disetujui
20350,680,97,3,13,2021-08-07,Disetujui
20351,680,94,3,21,2021-08-10,Disetujui
20352,680,94,4,88,2021-02-14,Disetujui
20353,680,95,4,89,2021-02-11,Disetujui
20354,680,103,4,21,2021-02-02,Disetujui
